dem_per,third_party,rep_inc_party,dem_inc,rep_inc,dem_inc_party,july_dem,jul_rep,aug_dem,aug_rep,sep_dem,sep_rep,oct_dem,oct_rep,unem_dec_t_1,unem_per_change_t_2_t_1,GDP_per_change_t_1,inflation_t_1,last_recession,greatwar_years,avg_pres_approval,int_pres_approval_dem_inc,int_pres_approval_dem_inc_party,pop,state_gdp,area,state_gdp_per_cap,pop_density,region_ne,region_mw,region_s,region_w,prog,trad,moral,ind,lag_dem_per,lag2_dem_per,counter,int_south_year,lag_citi,lag_nom
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,9,0,67.40406799,70.15007019
44.0,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,1,0,0,0,0,0,0,0,65.6,50.0,10,0,73.49468231,58.34098434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,11,0,65.40380096,70.18109131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,12,0,69.90352631,56.39147568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,13,0,65.61195374,42.96403503
36.8,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,7349000.0,41300000000.0,"8,722.58",5620.0,842.5259499,1,0,0,0,0,0,0,0,44.0,65.6,14,0,73.38568878,57.25568008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,15,0,63.86962128,42.63437653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,16,0,68.10134888,47.73337936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,17,0,68.32907867,70.14308167
47.9,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,7339000.0,56100000000.0,"8,722.58",7640.0,841.3795001,1,0,0,0,0,0,0,0,36.8,44.0,18,0,59.86608124,46.96274948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,19,0,78.72811127,68.60392761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,20,0,70.31281281,68.23021698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,21,0,63.46398926,68.23021698
38.6,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,7377000.0,81100000000.0,"8,722.58",11000.0,845.7360093,1,0,0,0,0,0,0,0,47.9,36.8,22,0,70.98096466,68.60392761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,23,0,64.75930786,67.34992981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,24,0,59.14433670000001,65.05640411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,25,0,70.95536041,50.86839676
39.2,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,7518000.0,118000000000.0,"8,722.58",15700.0,861.9009513,1,0,0,0,0,0,0,0,38.6,47.9,26,0,65.54325867,66.11522675
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,27,0,67.22895813,49.71619415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,28,0,67.21339417,51.9189682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,29,0,71.43128204,46.66545105
42.6,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,7718000.0,175000000000.0,"8,722.58",22700.0,884.8299471,1,0,0,0,0,0,0,0,39.2,38.6,30,0,61.87014389,51.33242416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,31,0,69.92195892,46.76565170000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,32,0,62.28156662,49.74015045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,33,0,59.2382431,65.03446198
43.0,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,7820000.0,222000000000.0,"8,722.58",28400.0,896.5237348999999,1,0,0,0,0,0,0,0,42.6,39.2,34,0,72.59108734,49.20384979
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,35,0,60.45108414,64.61192322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,36,0,61.49333572,52.90353394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,37,0,49.11753845,38.9671402
53.7,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,8008000.0,263000000000.0,"8,722.58",32800.0,918.076991,1,0,0,0,0,0,0,0,43.0,42.6,38,0,64.97834015,53.91348267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,39,0,56.54232407,38.60035706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,40,0,66.65200806,37.71199036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,41,0,61.71835709,37.71199036
56.1,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,8414000.0,337000000000.0,"8,722.58",40100.0,964.6228524,1,0,0,0,0,0,0,0,53.7,43.0,42,0,61.63549042,38.60035706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,43,0,67.92355347,38.72401428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,44,0,65.76992035,48.84208298
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,45,0,56.59727097,64.21487427
52.9,0.0,1.0,0.0,1.0,0.0,47.33,47.33,46.0,48.0,44.5,52.0,47.4,49.8,5.7,-0.3,2.9,1.9,3.0,1.0,62.2,0.0,0.0,8641000.0,405000000000.0,"8,722.58",46900.0,990.6472626,1,0,0,0,0,0,0,0,56.1,53.7,46,0,57.95651245,38.72401428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,47,0,60.76298141,63.79240036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,48,0,62.95893097,67.8177948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,49,0,61.08446503,68.26283264
57.0,0.0,1.0,0.0,0.0,0.0,46.5,42.5,47.67,43.0,46.67,46.33,51.8,41.6,5.0,0.6,1.9,4.1,0.0,1.0,36.5,0.0,0.0,8663000.0,481000000000.0,"8,722.58",55500.0,993.1694522,1,0,0,0,0,0,0,0,52.9,56.1,50,0,67.49102783,68.02690887
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,51,0,75.43704224,68.25173187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,52,0,67.93460846,67.68888092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,53,0,56.39110947,49.3904686
58.0,0.0,0.0,1.0,0.0,1.0,47.25,45.0,46.33,46.0,49.67,44.0,48.0,47.25,8.5,-0.8,1.6,3.0,3.0,0.0,49.1,49.1,49.1,8875000.0,499000000000.0,"8,722.58",56200.0,1017.474188,1,0,0,0,0,0,0,0,57.0,52.9,54,0,72.18222046,69.14151001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,55,0,60.65816498,51.76284409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,56,0,59.65292358,52.84097289999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,57,0,61.35606766,52.84097289999999
56.0,0.0,0.0,0.0,0.0,1.0,40.33,38.33,42.67,37.33,42.33,40.0,45.25,40.25,5.0,-0.6,2.9,0.7,7.0,0.0,46.7,0.0,46.7,8875000.0,569000000000.0,"8,722.58",64100.0,1017.474188,1,0,0,0,0,0,0,0,58.0,57.0,58,0,59.37340927,52.22249985
44.3,0.0,,0.0,0.0,1.0,43.0,50.0,41.5,52.5,40.5,55.0,41.2,50.2,3.1,-1.2,8.0,6.0,3.0,1.0,36.5,0.0,36.5,,,,,,0,0,0,1,0,0,0,0,,,0,0,,
41.8,0.0,,0.0,1.0,0.0,36.0,61.5,40.67,52.0,40.67,52.0,40.5,54.0,4.2,-0.8,7.1,0.4,3.0,0.0,69.6,0.0,0.0,,,,,,0,0,0,1,0,0,0,0,44.3,,1,0,,
50.2,0.0,,0.0,0.0,0.0,50.0,46.0,46.25,47.75,46.25,47.75,49.6,46.67,5.3,-0.9,6.9,1.7,0.0,0.0,60.5,0.0,0.0,,,,,,0,0,0,1,0,0,0,0,41.8,44.3,2,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,48.0,53.0,3,0,60.1779213,39.35802460000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,48.0,4,0,50.53731918,42.90124893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,5,0,50.06731796,42.90124893
59.0,0.0,0.0,0.0,0.0,1.0,60.5,28.5,65.0,29.0,63.5,30.5,64.0,32.5,5.5,0.0,4.4,1.6,3.0,1.0,74.2,0.0,74.2,,,,,,0,0,0,1,0,0,0,0,50.2,41.8,6,0,51.119133000000005,61.15442657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,7,0,49.50098801,61.48558044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,8,0,42.23213196,61.21730423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,9,0,40.17631912,61.21730423
39.7,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,0,0,0,1,0,0,0,0,59.0,50.2,10,0,48.75924301,61.48558044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,11,0,36.30751801,46.55575562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,12,0,46.464492799999995,47.03290939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,13,0,42.322155,47.03290939
36.5,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,1076000.0,4820000000.0,"121,590.30",4480.0,8.849390124,0,0,0,1,0,0,0,0,39.7,59.0,14,0,29.94424057,46.55575562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,15,0,36.48023224,56.15358734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,16,0,37.28729248,54.27565384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,17,0,32.8639679,54.27565384
48.1,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,1172000.0,8100000000.0,"121,590.30",6910.0,9.638926789,0,0,0,1,0,0,0,0,36.5,39.7,18,0,38.53765869,56.15358734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,19,0,23.98958969,54.27565384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,20,0,11.78837681,45.22132874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,21,0,13.51084709,45.22132874
36.7,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,1305000.0,13100000000.0,"121,590.30",10000.0,10.73276404,0,0,0,1,0,0,0,0,48.1,36.5,22,0,22.71107674,54.27565384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,23,0,12.30188942,45.06970596
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,24,0,22.55111504,47.70947647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,25,0,22.702449800000004,47.70947647
39.2,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,1427000.0,19900000000.0,"121,590.30",13900.0,11.73613356,0,0,0,1,0,0,0,0,36.7,48.1,26,0,15.34653187,45.06970596
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,27,0,50.52857971,63.06007004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,28,0,37.27143478,60.97732544
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,29,0,39.87673569,59.577449800000004
46.9,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,1510000.0,22400000000.0,"121,590.30",14800.0,12.4187538,0,0,0,1,0,0,0,0,39.2,36.7,30,0,53.72961044,63.06007004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,31,0,46.898151399999996,46.63711548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,32,0,42.87407684,50.85932541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,33,0,43.98912811,50.7288208
45.9,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,1582000.0,30300000000.0,"121,590.30",19200.0,13.0109063,0,0,0,1,0,0,0,0,46.9,39.2,34,0,49.02623367,46.63711548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,35,0,39.72380066,64.56237793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,36,0,41.21092987,64.56237793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,37,0,39.57183456,64.56237793
49.2,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,1708000.0,42100000000.0,"121,590.30",24600.0,14.04717317,0,0,0,1,0,0,0,0,45.9,46.9,38,0,51.29377747,64.56237793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,39,0,44.83137131,50.85932541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,40,0,44.85237885,50.50368881
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,41,0,43.4127388,50.50368881
47.9,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,1819000.0,53100000000.0,"121,590.30",29200.0,14.96007494,0,0,0,1,0,0,0,0,49.2,45.9,42,0,49.24517441,50.85932541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,43,0,51.03768921,51.05074692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,44,0,54.32134247,51.20125198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,45,0,53.17726135,51.20125198
49.0,0.0,1.0,0.0,1.0,0.0,47.33,47.33,46.0,48.0,44.5,52.0,47.4,49.8,5.7,-0.3,2.9,1.9,3.0,1.0,62.2,0.0,0.0,1892000.0,62900000000.0,"121,590.30",33200.0,15.56045178,0,0,0,1,0,0,0,0,47.9,49.2,46,0,42.08226013,51.05074692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,47,0,54.75389862,66.92343903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,48,0,61.91000748,66.92343903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,49,0,62.72764206,66.92343903
57.0,0.0,1.0,0.0,0.0,0.0,46.5,42.5,47.67,43.0,46.67,46.33,51.8,41.6,5.0,0.6,1.9,4.1,0.0,1.0,36.5,0.0,0.0,1987000.0,80600000000.0,"121,590.30",40600.0,16.3417641,0,0,0,1,0,0,0,0,49.0,47.9,50,0,56.92579269,66.92343903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,51,0,64.10773468,66.92343903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,52,0,60.14712143,65.17102051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,53,0,56.58449173,65.17102051
53.0,0.0,0.0,1.0,0.0,1.0,47.25,45.0,46.33,46.0,49.67,44.0,48.0,47.25,8.5,-0.8,1.6,3.0,3.0,0.0,49.1,49.1,49.1,2085000.0,86600000000.0,"121,590.30",41500.0,17.14774945,0,0,0,1,0,0,0,0,57.0,49.0,54,0,68.09038544,66.92343903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,55,0,51.3391037,43.75898361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,56,0,56.40086365,44.42009354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,57,0,51.12157822,43.82455444
48.0,0.0,0.0,0.0,0.0,1.0,40.33,38.33,42.67,37.33,42.33,40.0,45.25,40.25,5.0,-0.6,2.9,0.7,7.0,0.0,46.7,0.0,46.7,2093000.0,90800000000.0,"121,590.30",43400.0,17.21354417,0,0,0,1,0,0,0,0,53.0,57.0,58,0,53.44274521,43.47837067
43.6,0.0,,0.0,0.0,1.0,43.0,50.0,41.5,52.5,40.5,55.0,41.2,50.2,3.1,-1.2,8.0,6.0,3.0,1.0,36.5,0.0,36.5,,,,,,1,0,0,0,0,0,0,0,,,0,0,,
38.7,0.0,,0.0,1.0,0.0,36.0,61.5,40.67,52.0,40.67,52.0,40.5,54.0,4.2,-0.8,7.1,0.4,3.0,0.0,69.6,0.0,0.0,,,,,,1,0,0,0,0,0,0,0,43.6,,1,0,,
52.5,0.0,,0.0,0.0,0.0,50.0,46.0,46.25,47.75,46.25,47.75,49.6,46.67,5.3,-0.9,6.9,1.7,0.0,0.0,60.5,0.0,0.0,,,,,,1,0,0,0,0,0,0,0,38.7,43.6,2,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,59.0,63.0,3,0,74.57221985,65.4894104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,59.0,4,0,63.71422195,40.84292603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,5,0,63.61980438,40.71665573
68.6,0.0,0.0,0.0,0.0,1.0,60.5,28.5,65.0,29.0,63.5,30.5,64.0,32.5,5.5,0.0,4.4,1.6,3.0,1.0,74.2,0.0,74.2,,,,,,1,0,0,0,0,0,0,0,52.5,38.7,6,0,67.14389801,38.4186821
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,7,0,65.07204437,42.18844223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,8,0,67.89584351,55.95116425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,9,0,65.31465149,49.66864777
49.7,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,1,0,0,0,0,0,0,0,68.6,52.5,10,0,66.70104218,42.18844223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,11,0,65.18359375,49.66669846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,12,0,73.17364502,45.50817871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,13,0,68.22382355,45.50817871
41.2,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,18400000.0,119000000000.0,"54,554.98",6470.0,337.274434,1,0,0,0,0,0,0,0,49.7,68.6,14,0,72.87747955,49.66669846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,15,0,59.37767410000001,44.27399826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,16,0,60.17201996,42.16095352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,17,0,61.82755661,42.45024109
51.9,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,18100000.0,155000000000.0,"54,554.98",8560.0,331.7753943,1,0,0,0,0,0,0,0,41.2,49.7,18,0,57.704345700000005,44.27399826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,19,0,67.73038483,63.12825394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,20,0,63.28481674,63.20238876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,21,0,58.31459427,62.88319397
44.0,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,17600000.0,218000000000.0,"54,554.98",12400.0,322.61032810000006,1,0,0,0,0,0,0,0,51.9,41.2,22,0,62.88729095,63.31348419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,23,0,61.65207672,62.28872299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,24,0,54.85998154,62.41859436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,25,0,63.90121841,62.41859436
45.8,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,17700000.0,305000000000.0,"54,554.98",17200.0,324.4433414,1,0,0,0,0,0,0,0,44.0,51.9,26,0,61.43320084,62.28872299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,27,0,61.44132614,63.33871841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,28,0,64.88124084,63.45643616
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,29,0,66.80472565,63.45643616
51.6,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,17900000.0,418000000000.0,"54,554.98",23400.0,328.10936780000003,1,0,0,0,0,0,0,0,45.8,44.0,30,0,60.50267029,63.33871841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,31,0,67.80090332,63.36750031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,32,0,68.61998749,64.80207825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,33,0,71.24956512,64.80207825
49.7,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,18100000.0,497000000000.0,"54,554.98",27500.0,331.7753943,1,0,0,0,0,0,0,0,51.6,45.8,34,0,73.50461578,63.36750031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,35,0,72.0248642,64.11612701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,36,0,70.73091888,64.3482132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,37,0,62.30810547,64.3482132
59.5,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,18100000.0,583000000000.0,"54,554.98",32200.0,331.7753943,1,0,0,0,0,0,0,0,49.7,51.6,38,0,72.00557709,64.11612701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,39,0,61.15750504,47.13199615
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,40,0,69.11575317,47.1660614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,41,0,71.92150116,47.1660614
60.2,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,19000000.0,794000000000.0,"54,554.98",41800.0,348.2725133,1,0,0,0,0,0,0,0,59.5,49.7,42,0,64.27658844,47.13199615
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,43,0,70.19918059999999,47.90742493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,44,0,64.25971222,47.13695908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,45,0,60.75395584,47.13695908
